In [2]: run local_error_mnist.py
Weight Quantization: 8
Epoch 49 | Loss: 2.5959 Train Acc: 0.9847 Test Acc: 0.8049 Train Time: 193.5750s Inference Time: 49.1858s
Epoch 50 | Loss: 2.5993 Train Acc: 0.9860 Test Acc: 0.7233 Train Time: 189.5575s Inference Time: 48.6312s
Epoch 51 | Loss: 2.6051 Train Acc: 0.9840 Test Acc: 0.7505 Train Time: 191.8798s Inference Time: 47.0133s
Epoch 52 | Loss: 2.5967 Train Acc: 0.9843 Test Acc: 0.6825 Train Time: 187.3354s Inference Time: 48.3386s
Epoch 53 | Loss: 2.6129 Train Acc: 0.9867 Test Acc: 0.7340 Train Time: 189.7986s Inference Time: 46.1821s
Epoch 54 | Loss: 2.6000 Train Acc: 0.9870 Test Acc: 0.7660 Train Time: 192.7121s Inference Time: 49.0184s
Epoch 55 | Loss: 2.5907 Train Acc: 0.9863 Test Acc: 0.3786 Train Time: 191.7143s Inference Time: 46.9564s
Epoch 56 | Loss: 2.6044 Train Acc: 0.9853 Test Acc: 0.6990 Train Time: 196.3482s Inference Time: 48.8639s
Epoch 57 | Loss: 2.6187 Train Acc: 0.9823 Test Acc: 0.7757 Train Time: 194.1679s Inference Time: 47.9561s
Epoch 58 | Loss: 2.6079 Train Acc: 0.9853 Test Acc: 0.5252 Train Time: 198.0795s Inference Time: 49.4849s
Epoch 59 | Loss: 2.5948 Train Acc: 0.9840 Test Acc: 0.6612 Train Time: 193.5878s Inference Time: 49.7612s
Epoch 60 | Loss: 2.6164 Train Acc: 0.9857 Test Acc: 0.7447 Train Time: 190.9312s Inference Time: 49.6674s

In [3]:                                                                                                                

In [2]: run local_error_mnist.py

Weight Quantization: 4
Epoch 1 | Loss: 4.9235 Train Acc: 0.1783 Test Acc: 0.1631 Train Time: 196.0973s Inference Time: 48.1112s
Epoch 2 | Loss: 4.7313 Train Acc: 0.2407 Test Acc: 0.2660 Train Time: 195.0633s Inference Time: 49.8738s
Epoch 3 | Loss: 4.5919 Train Acc: 0.3550 Test Acc: 0.2777 Train Time: 195.1167s Inference Time: 46.9368s
Epoch 4 | Loss: 4.4530 Train Acc: 0.4593 Test Acc: 0.3544 Train Time: 194.2076s Inference Time: 48.6180s
Epoch 5 | Loss: 4.3213 Train Acc: 0.5577 Test Acc: 0.4709 Train Time: 197.5499s Inference Time: 49.8821s
Epoch 6 | Loss: 4.1849 Train Acc: 0.6187 Test Acc: 0.4748 Train Time: 196.0957s Inference Time: 49.4329s
Epoch 7 | Loss: 4.0769 Train Acc: 0.6590 Test Acc: 0.4291 Train Time: 196.6462s Inference Time: 49.1394s
Epoch 8 | Loss: 3.9688 Train Acc: 0.7207 Test Acc: 0.3456 Train Time: 194.8835s Inference Time: 50.4616s
Epoch 9 | Loss: 3.8809 Train Acc: 0.7413 Test Acc: 0.3602 Train Time: 191.0913s Inference Time: 50.7735s
Epoch 10 | Loss: 3.8031 Train Acc: 0.7993 Test Acc: 0.4136 Train Time: 195.6045s Inference Time: 49.8030s
Epoch 11 | Loss: 3.8081 Train Acc: 0.8263 Test Acc: 0.3854 Train Time: 192.1159s Inference Time: 49.1051s
Epoch 12 | Loss: 3.8241 Train Acc: 0.8457 Test Acc: 0.3534 Train Time: 196.3211s Inference Time: 49.2511s
Epoch 13 | Loss: 3.8401 Train Acc: 0.8607 Test Acc: 0.1922 Train Time: 195.1545s Inference Time: 50.9961s
Epoch 14 | Loss: 3.8795 Train Acc: 0.8847 Test Acc: 0.5505 Train Time: 198.4862s Inference Time: 50.3327s
Epoch 15 | Loss: 3.9903 Train Acc: 0.8927 Test Acc: 0.2456 Train Time: 196.6878s Inference Time: 48.9448s
Epoch 16 | Loss: 4.0537 Train Acc: 0.8957 Test Acc: 0.3010 Train Time: 192.7717s Inference Time: 50.0253s
Epoch 17 | Loss: 4.2136 Train Acc: 0.9110 Test Acc: 0.5466 Train Time: 194.5002s Inference Time: 49.7264s
Epoch 18 | Loss: 4.3263 Train Acc: 0.9133 Test Acc: 0.3039 Train Time: 195.9480s Inference Time: 49.6796s
Epoch 19 | Loss: 4.4363 Train Acc: 0.9213 Test Acc: 0.5107 Train Time: 191.8228s Inference Time: 49.1789s
Epoch 20 | Loss: 4.4176 Train Acc: 0.9263 Test Acc: 0.4117 Train Time: 196.5692s Inference Time: 50.2791s
Epoch 21 | Loss: 4.2754 Train Acc: 0.9207 Test Acc: 0.2408 Train Time: 194.7253s Inference Time: 48.7265s
Epoch 22 | Loss: 4.3647 Train Acc: 0.9273 Test Acc: 0.1621 Train Time: 197.6043s Inference Time: 48.9197s
Epoch 23 | Loss: 4.4363 Train Acc: 0.9263 Test Acc: 0.3000 Train Time: 199.6572s Inference Time: 49.7583s
Epoch 24 | Loss: 4.4514 Train Acc: 0.9303 Test Acc: 0.2903 Train Time: 199.8156s Inference Time: 49.0650s
Epoch 25 | Loss: 4.4527 Train Acc: 0.9337 Test Acc: 0.1631 Train Time: 190.9988s Inference Time: 50.5251s
Epoch 26 | Loss: 4.4977 Train Acc: 0.9313 Test Acc: 0.2932 Train Time: 196.3270s Inference Time: 51.2830s
Epoch 27 | Loss: 4.5516 Train Acc: 0.9333 Test Acc: 0.1233 Train Time: 196.1486s Inference Time: 49.2945s
Epoch 28 | Loss: 4.5660 Train Acc: 0.9403 Test Acc: 0.1019 Train Time: 197.5584s Inference Time: 48.5132s
Epoch 29 | Loss: 4.5514 Train Acc: 0.9397 Test Acc: 0.2330 Train Time: 197.3965s Inference Time: 47.6733s
Epoch 30 | Loss: 4.5524 Train Acc: 0.9420 Test Acc: 0.2777 Train Time: 186.1289s Inference Time: 51.4492s
Epoch 31 | Loss: 4.6503 Train Acc: 0.9390 Test Acc: 0.1379 Train Time: 200.1525s Inference Time: 49.7368s
Epoch 32 | Loss: 4.6577 Train Acc: 0.9463 Test Acc: 0.1000 Train Time: 194.7467s Inference Time: 48.9737s
Epoch 33 | Loss: 4.6722 Train Acc: 0.9437 Test Acc: 0.1078 Train Time: 195.0938s Inference Time: 49.9378s
Epoch 34 | Loss: 4.7363 Train Acc: 0.9420 Test Acc: 0.3049 Train Time: 196.9568s Inference Time: 49.9736s
Epoch 35 | Loss: 4.6614 Train Acc: 0.9467 Test Acc: 0.3117 Train Time: 195.9656s Inference Time: 49.2060s
